,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,threshold,record
1,0.008333333333333333,0.005305039787798408,0.006482982171799027,0.2,0.0032551556813586735,0.006565399123254155,0.004352380630554523,50,5572
1,0.19852622453402688,0.5612745098039216,0.2933077169388409,0.2,0.09144276360352224,0.7272823302611773,0.16245918611133234,50,5269
1,0.14356846473029045,0.4282178217821782,0.21504039776258546,0.2,0.05838902297629681,0.4999561691869384,0.10456596621418766,50,5541
1,0.17964912280701753,0.3110571081409477,0.22775800711743768,0.2,0.0752501454088729,0.3688157160858518,0.12499693703596094,50,5176
1,0.037987679671457907,0.2569444444444444,0.06618962432915922,0.2,0.01590206707873138,0.2903057980230071,0.03015247352952655,50,5218
1,0.23875968992248062,0.3333333333333333,0.27822944896115626,0.2,0.100019104108293,0.35626448048476206,0.15618906910917038,50,6096
2,0.008333333333333333,0.005305039787798408,0.006482982171799027,0.3,0.0032551556813586735,0.006565399123254155,0.004352380630554523,50,5572
2,0.1564802774165583,0.4424019607843137,0.23118796029458852,0.3,0.09144276360352224,0.7272823302611773,0.16245918611133234,50,5269
2,0.11037344398340249,0.3292079207920792,0.16532007458048478,0.3,0.05838902297629681,0.4999561691869384,0.10456596621418766,50,5541
2,0.14666666666666667,0.25394896719319565,0.18594306049822062,0.3,0.0752501454088729,0.3688157160858518,0.12499693703596094,50,5176
2,0.029774127310061602,0.2013888888888889,0.0518783542039356,0.3,0.01590206707873138,0.2903057980230071,0.03015247352952655,50,5218
2,0.20930232558139536,0.2922077922077922,0.24390243902439027,0.3,0.100019104108293,0.35626448048476206,0.15618906910917038,50,6096
3,0.008333333333333333,0.005305039787798408,0.006482982171799027,0.4,0.0032551556813586735,0.006565399123254155,0.004352380630554523,50,5572
3,0.10879930645860425,0.3075980392156863,0.16074287544028176,0.4,0.09144276360352224,0.7272823302611773,0.16245918611133234,50,5269
3,0.07800829875518672,0.23267326732673269,0.1168427594779366,0.4,0.05838902297629681,0.4999561691869384,0.10456596621418766,50,5541
3,0.09894736842105263,0.17132442284325639,0.12544483985765126,0.4,0.0752501454088729,0.3688157160858518,0.12499693703596094,50,5176
3,0.019507186858316223,0.13194444444444445,0.03398926654740608,0.4,0.01590206707873138,0.2903057980230071,0.03015247352952655,50,5218
3,0.15658914728682172,0.21861471861471862,0.18247515808491419,0.4,0.100019104108293,0.35626448048476206,0.15618906910917038,50,6096
4,0.008333333333333333,0.005305039787798408,0.006482982171799027,0.5,0.0032551556813586735,0.006565399123254155,0.004352380630554523,50,5572
4,0.07672301690507152,0.21691176470588236,0.11335254562920269,0.5,0.09144276360352224,0.7272823302611773,0.16245918611133234,50,5269
4,0.05228215767634855,0.15594059405940594,0.07830950901180858,0.5,0.05838902297629681,0.4999561691869384,0.10456596621418766,50,5541
4,0.060350877192982454,0.10449574726609964,0.07651245551601422,0.5,0.0752501454088729,0.3688157160858518,0.12499693703596094,50,5176
4,0.01026694045174538,0.06944444444444445,0.017889087656529516,0.5,0.01590206707873138,0.2903057980230071,0.03015247352952655,50,5218
4,0.12093023255813953,0.16883116883116883,0.14092140921409213,0.5,0.100019104108293,0.35626448048476206,0.15618906910917038,50,6096
5,0.0,0.0,0.0,0.6,0.0032551556813586735,0.006565399123254155,0.004352380630554523,50,5572
5,0.045080190723883834,0.12745098039215685,0.06660262568043548,0.6,0.09144276360352224,0.7272823302611773,0.16245918611133234,50,5269
5,0.024066390041493777,0.07178217821782178,0.036047234307022995,0.6,0.05838902297629681,0.4999561691869384,0.10456596621418766,50,5541
5,0.025964912280701753,0.04495747266099635,0.03291814946619217,0.6,0.0752501454088729,0.3688157160858518,0.12499693703596094,50,5176
5,0.002053388090349076,0.013888888888888888,0.003577817531305904,0.6,0.01590206707873138,0.2903057980230071,0.03015247352952655,50,5218
5,0.07286821705426356,0.10173160173160173,0.0849141824751581,0.6,0.100019104108293,0.35626448048476206,0.15618906910917038,50,6096
6,0.0,0.0,0.0,0.7,0.0032551556813586735,0.006565399123254155,0.004352380630554523,50,5572
6,0.021673168617251843,0.061274509803921566,0.032020493115593976,0.7,0.09144276360352224,0.7272823302611773,0.16245918611133234,50,5269
6,0.009128630705394191,0.027227722772277228,0.013673088875077687,0.7,0.05838902297629681,0.4999561691869384,0.10456596621418766,50,5541
6,0.01263157894736842,0.02187120291616039,0.01601423487544484,0.7,0.0752501454088729,0.3688157160858518,0.12499693703596094,50,5176
6,0.001026694045174538,0.006944444444444444,0.001788908765652952,0.7,0.01590206707873138,0.2903057980230071,0.03015247352952655,50,5218
6,0.03565891472868217,0.049783549783549784,0.04155374887082204,0.7,0.100019104108293,0.35626448048476206,0.15618906910917038,50,6096
7,0.0,0.0,0.0,0.8,0.0032551556813586735,0.006565399123254155,0.004352380630554523,50,5572
7,0.009102730819245773,0.025735294117647058,0.013448607108549471,0.8,0.09144276360352224,0.7272823302611773,0.16245918611133234,50,5269
7,0.0033195020746887966,0.009900990099009901,0.004972032318210068,0.8,0.05838902297629681,0.4999561691869384,0.10456596621418766,50,5541
7,0.007017543859649123,0.012150668286755772,0.00889679715302491,0.8,0.0752501454088729,0.3688157160858518,0.12499693703596094,50,5176
7,0.0,0.0,0.0,0.8,0.01590206707873138,0.2903057980230071,0.03015247352952655,50,5218
7,0.020155038759689922,0.02813852813852814,0.02348690153568202,0.8,0.100019104108293,0.35626448048476206,0.15618906910917038,50,6096
8,0.0,0.0,0.0,0.9,0.0032551556813586735,0.006565399123254155,0.004352380630554523,50,5572
8,0.002600780234070221,0.007352941176470588,0.003842459173871278,0.9,0.09144276360352224,0.7272823302611773,0.16245918611133234,50,5269
8,0.0,0.0,0.0,0.9,0.05838902297629681,0.4999561691869384,0.10456596621418766,50,5541
8,0.0014035087719298245,0.002430133657351154,0.001779359430604982,0.9,0.0752501454088729,0.3688157160858518,0.12499693703596094,50,5176
8,0.0,0.0,0.0,0.9,0.01590206707873138,0.2903057980230071,0.03015247352952655,50,5218
8,0.0031007751937984496,0.004329004329004329,0.0036133694670280035,0.9,0.100019104108293,0.35626448048476206,0.15618906910917038,50,6096
0,0.20993227990970656,0.6105032822757112,0.3124300111982083,0.1,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
0,0.33992805755395683,0.4913344887348354,0.4018426647767541,0.1,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
0,0.4244604316546763,0.07530312699425654,0.1279132791327913,0.1,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
0,0.21704605611434621,0.48984468339307047,0.3008070432868672,0.1,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
0,0.2946623093681917,0.45347862531433364,0.3572136018487949,0.1,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
0,0.22084805653710246,0.12794268167860798,0.16202203499675955,0.1,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
1,0.18886380737396538,0.5492341356673961,0.2810750279955207,0.2,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
1,0.32314148681055155,0.46707105719237435,0.38199858256555635,0.2,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
1,0.4136690647482014,0.07338864071474155,0.12466124661246614,0.2,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
1,0.20010587612493383,0.45161290322580644,0.27732942039618486,0.2,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
1,0.2826797385620915,0.4350377200335289,0.34268735556289204,0.2,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
1,0.2137809187279152,0.12384851586489252,0.15683732987686325,0.2,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
2,0.1474793077501881,0.4288840262582057,0.21948488241881303,0.3,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
2,0.289568345323741,0.41854419410745236,0.3423104181431609,0.3,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
2,0.35251798561151076,0.06253988513082323,0.1062330623306233,0.3,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
2,0.17204870301746955,0.38829151732377537,0.2384446074834923,0.3,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
2,0.25326797385620914,0.3897736797988265,0.30703202377022115,0.3,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
2,0.19964664310954064,0.11566018423746162,0.14646791963707062,0.3,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
3,0.11361926260346125,0.3304157549234136,0.1690929451287794,0.4,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
3,0.2260191846522782,0.3266897746967071,0.2671863926293409,0.4,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
3,0.3057553956834532,0.054243777919591576,0.09214092140921408,0.4,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
3,0.1355214399152991,0.3058542413381123,0.18782098312545856,0.4,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
3,0.20261437908496732,0.31181894383906117,0.24562561901617694,0.4,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
3,0.17491166077738515,0.10133060388945753,0.1283214517174336,0.4,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
4,0.07373965387509406,0.21444201312910285,0.10974244120940652,0.5,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
4,0.16127098321342925,0.23310225303292895,0.19064493267186391,0.5,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
4,0.2589928057553957,0.04594767070835992,0.07804878048780488,0.5,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
4,0.09317098994176813,0.21027479091995221,0.12912692589875274,0.5,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
4,0.15250544662309368,0.2347024308466052,0.1848794981842192,0.5,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
4,0.12367491166077739,0.07164790174002048,0.09073233959818536,0.5,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
5,0.04890895410082769,0.1422319474835886,0.07278835386338187,0.6,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
5,0.08693045563549161,0.12564991334488734,0.1027639971651311,0.6,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
5,0.2158273381294964,0.03828972559029994,0.06504065040650407,0.6,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
5,0.04340921122286924,0.0979689366786141,0.06016140865737343,0.6,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
5,0.10294117647058823,0.1584241408214585,0.12479366127434798,0.6,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
5,0.06537102473498234,0.037871033776867964,0.04795852235904083,0.6,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
6,0.024830699774266364,0.07221006564551423,0.03695408734602463,0.7,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
6,0.047961630695443645,0.06932409012131716,0.05669737774627923,0.7,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
6,0.1366906474820144,0.024250159540523293,0.041192411924119245,0.7,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
6,0.019587083112758072,0.04420549581839905,0.02714600146735143,0.7,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
6,0.06535947712418301,0.10058675607711651,0.07923407065037966,0.7,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
6,0.022968197879858657,0.01330603889457523,0.016850291639662996,0.7,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
7,0.011286681715575621,0.03282275711159737,0.0167973124300112,0.8,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
7,0.02038369304556355,0.029462738301559793,0.024096385542168676,0.8,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
7,0.06474820143884892,0.01148691767708998,0.01951219512195122,0.8,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
7,0.005823186871360508,0.013142174432497013,0.008070432868672046,0.8,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
7,0.03594771241830065,0.055322715842414084,0.043578738857708806,0.8,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
7,0.0176678445229682,0.01023541453428864,0.012961762799740767,0.8,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
8,0.002257336343115124,0.006564551422319475,0.0033594624860022394,0.9,0.08838746103266995,0.6259996888128209,0.15490346687611536,50,6245
8,0.005995203836930456,0.008665511265164644,0.007087172218284904,0.9,0.14289979858739732,0.48646251085771314,0.22090739714990684,50,6362
8,0.0035971223021582736,0.0006381620931716656,0.001084010840108401,0.9,0.1703855840450545,0.08353304599010397,0.11210541602335784,50,6391
8,0.0021175224986765486,0.0047789725209080045,0.00293470286133529,0.9,0.09175839697872319,0.4662732225757436,0.15334071388934134,50,6122
8,0.007080610021786492,0.010896898575020955,0.008583690987124462,0.9,0.1435225925865792,0.45222796337033816,0.2178929724666617,50,6100
8,0.00530035335689046,0.0030706243602865915,0.003888528839922229,0.9,0.08298767764849722,0.14195343692206647,0.10474195512789855,50,6537
0,0.06904761904761905,0.14146341463414633,0.0928,0.1,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
0,0.1556642216788916,0.4081196581196581,0.22536873156342185,0.1,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
0,0.5303326810176126,0.2994475138121547,0.3827683615819209,0.1,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
0,0.0611353711790393,0.14893617021276595,0.08668730650154799,0.1,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
0,0.3159144893111639,0.2427007299270073,0.2745098039215686,0.1,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
0,0.3287671232876712,0.32432432432432434,0.326530612244898,0.1,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
1,0.06904761904761905,0.14146341463414633,0.0928,0.2,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
1,0.1401792991035045,0.36752136752136755,0.20294985250737466,0.2,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
1,0.50293542074364,0.2839779005524862,0.36299435028248583,0.2,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
1,0.0611353711790393,0.14893617021276595,0.08668730650154799,0.2,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
1,0.3087885985748218,0.23722627737226276,0.2683178534571723,0.2,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
1,0.319634703196347,0.3153153153153153,0.31746031746031744,0.2,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
2,0.05952380952380952,0.12195121951219512,0.07999999999999999,0.3,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
2,0.11898940505297473,0.31196581196581197,0.17227138643067846,0.3,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
2,0.46966731898238745,0.26519337016574585,0.3389830508474576,0.3,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
2,0.0611353711790393,0.14893617021276595,0.08668730650154799,0.3,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
2,0.29453681710213775,0.22627737226277372,0.25593395252837975,0.3,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
2,0.3082191780821918,0.30405405405405406,0.30612244897959184,0.3,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
3,0.05,0.1024390243902439,0.06720000000000001,0.4,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
3,0.10268948655256724,0.2692307692307692,0.14867256637168144,0.4,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
3,0.436399217221135,0.24640883977900552,0.3149717514124294,0.4,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
3,0.056768558951965066,0.13829787234042554,0.08049535603715172,0.4,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
3,0.2517814726840855,0.19343065693430658,0.21878224974200208,0.4,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
3,0.2808219178082192,0.27702702702702703,0.27891156462585037,0.4,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
4,0.04523809523809524,0.09268292682926829,0.0608,0.5,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
4,0.08068459657701711,0.21153846153846154,0.1168141592920354,0.5,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
4,0.3542074363992172,0.2,0.2556497175141243,0.5,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
4,0.048034934497816595,0.11702127659574468,0.06811145510835913,0.5,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
4,0.17577197149643706,0.13503649635036497,0.15273477812177502,0.5,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
4,0.20319634703196346,0.20045045045045046,0.2018140589569161,0.5,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
5,0.0380952380952381,0.07804878048780488,0.05120000000000001,0.6,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
5,0.05541972290138549,0.1452991452991453,0.08023598820058996,0.6,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
5,0.25440313111545987,0.143646408839779,0.18361581920903955,0.6,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
5,0.017467248908296942,0.0425531914893617,0.024767801857585137,0.6,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
5,0.1163895486935867,0.08941605839416059,0.10113519091847266,0.6,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
5,0.13926940639269406,0.1373873873873874,0.1383219954648526,0.6,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
6,0.01904761904761905,0.03902439024390244,0.025600000000000005,0.7,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
6,0.03341483292583537,0.0876068376068376,0.04837758112094395,0.7,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
6,0.15459882583170254,0.08729281767955802,0.1115819209039548,0.7,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
6,0.013100436681222707,0.031914893617021274,0.018575851393188857,0.7,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
6,0.0688836104513064,0.05291970802919708,0.059855521155830746,0.7,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
6,0.07077625570776255,0.06981981981981981,0.07029478458049887,0.7,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
7,0.007142857142857143,0.014634146341463415,0.0096,0.8,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
7,0.018744906275468622,0.049145299145299144,0.02713864306784661,0.8,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
7,0.07436399217221135,0.041988950276243095,0.05367231638418079,0.8,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
7,0.0,0.0,0.0,0.8,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
7,0.0332541567695962,0.025547445255474453,0.028895768833849332,0.8,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
7,0.03881278538812785,0.038288288288288286,0.03854875283446712,0.8,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
8,0.0,0.0,0.0,0.9,0.02471097716941233,0.15745522026787154,0.042717830288835135,50,7184
8,0.006519967400162999,0.017094017094017096,0.00943952802359882,0.9,0.05686352226185758,0.4028202408435765,0.09965885058890724,50,7227
8,0.019569471624266144,0.011049723756906077,0.014124293785310733,0.9,0.25987671358910663,0.31086474826478055,0.28309318509065273,50,7084
8,0.0,0.0,0.0,0.9,0.02889588646823305,0.1595217493903878,0.04892877822814128,50,6945
8,0.004750593824228029,0.0036496350364963502,0.0041279669762641896,0.9,0.12119383872834505,0.23878315927368,0.16078276032457112,50,6866
8,0.0,0.0,0.0,0.9,0.17712021053291144,0.3176078987654668,0.22741694615264713,50,6990
0,0.4856046065259117,0.3386880856760375,0.3990536277602524,0.1,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
