,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,threshold,record,evaluation,gold_standard
1,0.1371994342291372,0.2371638141809291,0.17383512544802868,0.2,0.05832599901491356,0.1979447831746249,0.09010256362281284,-75,01-02-0001,record,E1
2,0.07213578500707214,0.12469437652811736,0.09139784946236561,0.3,0.05832599901491356,0.1979447831746249,0.09010256362281284,-75,01-02-0001,record,E1
3,0.02545968882602546,0.044009779951100246,0.03225806451612903,0.4,0.05832599901491356,0.1979447831746249,0.09010256362281284,-75,01-02-0001,record,E1
4,0.007072135785007072,0.012224938875305624,0.008960573476702509,0.5,0.05832599901491356,0.1979447831746249,0.09010256362281284,-75,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.05832599901491356,0.1979447831746249,0.09010256362281284,-75,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.05832599901491356,0.1979447831746249,0.09010256362281284,-75,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.05832599901491356,0.1979447831746249,0.09010256362281284,-75,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.05832599901491356,0.1979447831746249,0.09010256362281284,-75,01-02-0001,record,E1
0,0.17359413202933985,0.3471882640586797,0.23145884270578646,0.1,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
1,0.1393643031784841,0.2787286063569682,0.1858190709046455,0.2,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
2,0.07334963325183375,0.1466992665036675,0.097799511002445,0.3,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
3,0.02567237163814181,0.05134474327628362,0.03422982885085575,0.4,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
4,0.007334963325183374,0.014669926650366748,0.009779951100244499,0.5,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.05920526424247928,0.23225320271288621,0.09435726730755314,-70,01-02-0001,record,E1
0,0.17791411042944785,0.4254278728606357,0.250901225666907,0.1,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
1,0.1411042944785276,0.3374083129584352,0.19899062725306416,0.2,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
2,0.07259713701431493,0.17359413202933985,0.10237923576063446,0.3,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
3,0.024539877300613498,0.05867970660146699,0.03460706560922855,0.4,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
4,0.006134969325153374,0.014669926650366748,0.008651766402307137,0.5,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.06006725711249803,0.28193464410495306,0.09903477551491874,-65,01-02-0001,record,E1
0,0.17326297273526825,0.48166259168704156,0.25485122897800777,0.1,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
1,0.13544415127528583,0.3765281173594132,0.19922380336351878,0.2,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
2,0.07036059806508356,0.19559902200489,0.10349288486416561,0.3,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
3,0.023746701846965697,0.06601466992665037,0.03492884864165589,0.4,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
4,0.006156552330694811,0.017114914425427872,0.009055627425614488,0.5,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.05826314333844568,0.3175035966294444,0.09845872768023115,-60,01-02-0001,record,E1
0,0.16678805535324107,0.5599022004889975,0.2570145903479237,0.1,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
1,0.13328477785870357,0.4474327628361858,0.20538720538720537,0.2,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
2,0.06627822286962855,0.22249388753056235,0.10213243546576879,0.3,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
3,0.02112163146394756,0.07090464547677261,0.03254769921436588,0.4,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
4,0.005826656955571741,0.019559902200488997,0.008978675645342313,0.5,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.05594264259133471,0.3678701102966363,0.09711659670514701,-55,01-02-0001,record,E1
0,0.15255255255255254,0.6210268948655256,0.24493731918997108,0.1,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
1,0.11891891891891893,0.4841075794621027,0.1909353905496625,0.2,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
2,0.05765765765765766,0.23471882640586797,0.09257473481195758,0.3,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
3,0.018018018018018018,0.07334963325183375,0.028929604628736744,0.4,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
4,0.005405405405405406,0.022004889975550123,0.008678881388621022,0.5,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.050489036695826404,0.4018770980338426,0.08970780963507936,-50,01-02-0001,record,E1
0,0.1405043746783325,0.6674816625916871,0.23214285714285715,0.1,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
1,0.10859495625321668,0.5158924205378973,0.179421768707483,0.2,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
2,0.0514668039114771,0.24449877750611246,0.08503401360544217,0.3,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
3,0.01544004117344313,0.07334963325183375,0.02551020408163265,0.4,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
4,0.004632012352032939,0.022004889975550123,0.007653061224489796,0.5,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.04603072445924392,0.42823867918065356,0.08312632648393325,-45,01-02-0001,record,E1
0,0.12585324232081913,0.7212713936430318,0.21431166000726484,0.1,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
1,0.09641638225255973,0.5525672371638142,0.16418452597166727,0.2,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
2,0.045648464163822525,0.2616136919315403,0.0777333817653469,0.3,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
3,0.013651877133105802,0.07823960880195599,0.023247366509262624,0.4,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
4,0.004266211604095563,0.02444987775061125,0.007264802034144569,0.5,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.04116505613638918,0.4615742960882373,0.07558879855140914,-40,01-02-0001,record,E1
0,0.11123032904148784,0.7603911980440098,0.1940717628705148,0.1,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
1,0.08297567954220315,0.5672371638141809,0.14477379095163806,0.2,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
2,0.03898426323319027,0.2665036674816626,0.06801872074882996,0.3,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
3,0.012160228898426323,0.08312958435207823,0.021216848673946954,0.4,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
4,0.003934191702432046,0.02689486552567237,0.006864274570982838,0.5,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.03601116545878256,0.48167431664040555,0.0670123235577244,-35,01-02-0001,record,E1
0,0.09613130128956623,0.8019559902200489,0.17168280554828577,0.1,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
1,0.07180539273153576,0.5990220048899756,0.12823868097356714,0.2,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
2,0.03458382180539273,0.2885085574572127,0.06176393614237111,0.3,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
3,0.011430246189917937,0.09535452322738386,0.0204135043182413,0.4,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
4,0.004103165298944901,0.034229828850855744,0.007327924627060979,0.5,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.03143294741190814,0.5128999109406043,0.05923565215946501,-30,01-02-0001,record,E1
0,0.08025720409621338,0.823960880195599,0.1462673611111111,0.1,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
1,0.0600142891164563,0.6161369193154034,0.10937499999999999,0.2,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
2,0.029054536794474874,0.2982885085574572,0.05295138888888888,0.3,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
3,0.009764229578471064,0.10024449877750612,0.017795138888888888,0.4,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
4,0.003334127173136461,0.034229828850855744,0.006076388888888889,0.5,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.026381380961570854,0.5300541207097349,0.05026120600390543,-25,01-02-0001,record,E1
0,0.06382978723404255,0.8288508557457213,0.11853146853146852,0.1,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
1,0.047825268311052535,0.6210268948655256,0.08881118881118882,0.2,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
2,0.023159480323856146,0.30073349633251834,0.043006993006993004,0.3,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
3,0.007908115232536246,0.10268948655256724,0.014685314685314687,0.4,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
4,0.0026360384108454153,0.034229828850855744,0.0048951048951048955,0.5,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.021029632075710555,0.5348770295266151,0.04046818616733997,-20,01-02-0001,record,E1
0,0.049011177987962166,0.8361858190709046,0.09259509949912006,0.1,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
1,0.036830037259959876,0.628361858190709,0.06958169757682414,0.2,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
2,0.018056749785038694,0.3080684596577017,0.03411398402599161,0.3,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
3,0.006305531670965893,0.10757946210268948,0.011912819818600245,0.4,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
4,0.002006305531670966,0.034229828850855744,0.003790442669554623,0.5,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.01628677316231053,0.544262519695828,0.03162712115409573,-15,01-02-0001,record,E1
0,0.037700797727024365,0.843520782396088,0.07217573221757322,0.1,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
1,0.02830291771391105,0.6332518337408313,0.05418410041841004,0.2,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
2,0.013878264670527812,0.3105134474327628,0.026569037656903768,0.3,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
3,0.004808217681127745,0.10757946210268948,0.009205020920502092,0.4,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
4,0.0015298874439951917,0.034229828850855744,0.0029288702928870294,0.5,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.012661931101722864,0.5544563951496883,0.02475846168012107,-10,01-02-0001,record,E1
0,0.03341334613538166,0.8508557457212714,0.06430155210643015,0.1,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
1,0.025156024963994238,0.6405867970660146,0.04841093865484109,0.2,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
2,0.012481997119539127,0.31784841075794623,0.02402069475240207,0.3,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
3,0.00441670667306769,0.11246943765281174,0.008499630450849963,0.4,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
4,0.0014402304368698992,0.03667481662591687,0.0027716186252771616,0.5,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.011327887837327102,0.5634308419538261,0.02220925425199851,-5,01-02-0001,record,E1
0,0.03257238307349666,0.8581907090464548,0.06276262852033974,0.1,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
1,0.024406087602078692,0.6430317848410758,0.047027268663388466,0.2,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
2,0.01206384558277654,0.31784841075794623,0.023245417970496198,0.3,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
3,0.004268745360059391,0.11246943765281174,0.008225301743406348,0.4,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
4,0.0013919821826280624,0.03667481662591687,0.0026821636119803306,0.5,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
5,0.0,0.0,,0.6,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
6,0.0,0.0,,0.7,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
7,0.0,0.0,,0.8,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
8,0.0,0.0,,0.9,0.011037454628136645,0.5673357539220387,0.021653640072752296,0,01-02-0001,record,E1
0,0.46153846153846156,0.2830188679245283,0.3508771929824561,0.1,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
1,0.4358974358974359,0.2672955974842767,0.3313840155945419,0.2,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
2,0.36666666666666664,0.2248427672955975,0.2787524366471734,0.3,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
3,0.19487179487179487,0.11949685534591195,0.14814814814814814,0.4,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
4,0.05128205128205128,0.031446540880503145,0.03898635477582846,0.5,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
5,0.010256410256410256,0.006289308176100629,0.007797270955165692,0.6,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
6,0.002564102564102564,0.0015723270440251573,0.001949317738791423,0.7,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
7,0.0,0.0,,0.8,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
8,0.0,0.0,,0.9,0.212164608215872,0.22391346043193064,0.21788076503874465,-100,01-02-0002,record,E1
0,0.46799116997792495,0.3333333333333333,0.38934802571166205,0.1,0.21181761399125545,0.2601710844297825,0.2335175334400661,-95,01-02-0002,record,E1
1,0.44150110375275936,0.31446540880503143,0.36730945821854916,0.2,0.21181761399125545,0.2601710844297825,0.2335175334400661,-95,01-02-0002,record,E1
2,0.3686534216335541,0.26257861635220126,0.3067033976124885,0.3,0.21181761399125545,0.2601710844297825,0.2335175334400661,-95,01-02-0002,record,E1
3,0.18984547461368653,0.13522012578616352,0.15794306703397612,0.4,0.21181761399125545,0.2601710844297825,0.2335175334400661,-95,01-02-0002,record,E1
4,0.046357615894039736,0.0330188679245283,0.03856749311294765,0.5,0.21181761399125545,0.2601710844297825,0.2335175334400661,-95,01-02-0002,record,E1
5,0.008830022075055188,0.006289308176100629,0.0073461891643709825,0.6,0.21181761399125545,0.2601710844297825,0.2335175334400661,-95,01-02-0002,record,E1
6,0.002207505518763797,0.0015723270440251573,0.0018365472910927456,0.7,0.21181761399125545,0.2601710844297825,0.2335175334400661,-95,01-02-0002,record,E1
